0, 6, 18, 0.289065, 0.100000
1, 16, 54, 0.185449, 0.024390
2, 6, 18, 0.630930, 0.500000
5, 3, 16, 0.154423, 0.011364
6, 10, 25, 0.205847, 0.035714
7, 3, 12, 0.200000, 0.032258
9, 3, 269, 0.165443, 0.015385
11, 7, 34, 0.193426, 0.028571
12, 10, 218, 0.161555, 0.013889
13, 3, 13, 0.173765, 0.018868
15, 79, 75, 0.170707, 0.017544
16, 91, 14, 0.162077, 0.014085
17, 16, 0, 0.194959, 0.029412
18, 8, 108, 0.161045, 0.013699
21, 4, 0, 0.630930, 0.500000
22, 120, 0, 0.150190, 0.010000
24, 3, 0, 0.151178, 0.010309
25, 8, 229, 1.000000, 1.000000
26, 4, 0, 0.301030, 0.111111
27, 6, 23, 0.333333, 0.142857
28, 41, 294, 0.224244, 0.047619
31, 4, 23, 0.153662, 0.011111
33, 7, 0, 0.184289, 0.023810
36, 34, 0, 0.231378, 0.052632
40, 4, 0, 0.163151, 0.014493
42, 4, 11, 0.151861, 0.010526
43, 16, 96, 0.166048, 0.015625
44, 10, 49, 0.250000, 0.066667
45, 7, 165, 0.178104, 0.020833
46, 4, 15, 0.182088, 0.022727
47, 3, 0, 0.356207, 0.166667
49, 4, 54, 0.210310, 0.038462
50, 11, 72, 0.630930, 0.500000
51, 37, 19, 0.191959, 0.027778
52, 3, 0, 0.315465, 0.125000
54, 3, 38, 0.227670, 0.050000
55, 5, 12, 0.174583, 0.019231
56, 68, 237, 0.169992, 0.017241
58, 18, 70, 0.151178, 0.010309
60, 4, 14, 0.159571, 0.013158
61, 5, 418, 0.630930, 0.500000
62, 3, 101, 0.239812, 0.058824
63, 8, 10, 0.301030, 0.111111
65, 8, 0, 0.181043, 0.022222
66, 35, 0, 0.175425, 0.019608
70, 6, 41, 0.166667, 0.015873
73, 78, 16, 0.430677, 0.250000
74, 5, 47, 0.150190, 0.010000
77, 7, 0, 0.158180, 0.012658
78, 16, 14, 0.155209, 0.011628
81, 9, 0, 0.154423, 0.011364
82, 14, 102, 1.000000, 1.000000
85, 75, 0, 0.159571, 0.013158
86, 8, 127, 0.430677, 0.250000
88, 6, 374, 0.164272, 0.014925
89, 8, 0, 0.500000, 0.333333
92, 12, 32, 0.208015, 0.037037
94, 14, 38, 0.174583, 0.019231
95, 17, 20, 0.151517, 0.010417
96, 8, 67, 0.208015, 0.037037
98, 6, 24, 0.430677, 0.250000
99, 3, 239, 0.500000, 0.333333
101, 4, 0, 0.194959, 0.029412
102, 24, 32, 0.262650, 0.076923
103, 4, 27, 0.235409, 0.055556
104, 53, 164, 0.210310, 0.038462
105, 3308, 11, 0.235409, 0.055556
107, 4, 43, 0.162077, 0.014085
110, 3, 16, 0.179052, 0.021277
111, 11, 43, 0.239812, 0.058824
113, 4, 0, 0.182088, 0.022727
114, 7, 0, 0.168613, 0.016667
115, 105, 67, 0.164851, 0.015152
117, 12, 14, 0.186652, 0.025000
119, 359, 33, 0.176291, 0.020000
120, 3, 24, 0.187902, 0.025641
122, 10, 31, 0.154423, 0.011364
123, 6, 12, 0.185449, 0.024390
124, 4, 35, 0.180031, 0.021739
125, 13, 68, 0.227670, 0.050000
126, 9, 0, 0.630930, 0.500000
131, 10, 28, 0.151861, 0.010526
132, 9, 67, 0.167949, 0.016393
133, 11, 33, 0.630930, 0.500000
134, 10, 82, 0.150515, 0.010101
136, 21, 0, 0.152210, 0.010638
138, 6, 0, 1.000000, 1.000000
139, 38, 147, 0.160544, 0.013514
140, 6, 49, 0.186652, 0.025000
142, 9, 50, 0.159099, 0.012987
143, 8, 0, 0.159099, 0.012987
144, 5, 11, 0.500000, 0.333333
145, 14, 0, 0.159099, 0.012987
147, 3, 72, 0.289065, 0.100000
148, 112, 97, 0.205847, 0.035714
154, 21, 54, 0.386853, 0.200000
155, 3, 106, 0.289065, 0.100000
156, 3, 14, 0.157293, 0.012346
159, 40, 41, 0.231378, 0.052632
161, 20, 10, 0.178104, 0.020833
162, 3, 0, 0.154423, 0.011364
163, 27, 127, 0.430677, 0.250000
165, 6, 0, 1.000000, 1.000000
166, 23, 0, 0.208015, 0.037037
167, 5, 21, 1.000000, 1.000000
168, 4, 189, 0.239812, 0.058824
170, 7, 0, 0.630930, 0.500000
171, 102, 142, 0.151178, 0.010309
174, 3, 50, 0.301030, 0.111111
175, 26, 27, 0.430677, 0.250000
177, 4, 11, 0.167300, 0.016129
178, 8, 29, 0.177184, 0.020408
179, 8, 86, 0.154423, 0.011364
181, 5, 27, 0.205847, 0.035714
182, 63, 493, 0.239812, 0.058824
183, 35, 234, 0.224244, 0.047619
184, 3, 0, 0.182088, 0.022727
186, 8, 340, 0.158180, 0.012658
187, 10, 61, 0.150190, 0.010000
189, 6, 0, 0.255958, 0.071429
190, 13, 0, 0.154812, 0.011494
192, 3, 34, 0.150844, 0.010204
193, 5, 30, 0.500000, 0.333333
194, 12, 78, 0.150515, 0.010101
195, 31, 88, 0.166048, 0.015625
196, 44, 135, 0.182088, 0.022727
197, 5, 21, 0.430677, 0.250000
199, 5, 45, 0.186652, 0.025000
201, 94, 0, 0.183169, 0.023256
203, 13, 15, 1.000000, 1.000000
206, 23, 32, 0.212746, 0.040000
207, 64, 0, 1.000000, 1.000000
208, 9, 45, 0.356207, 0.166667
209, 27, 35, 0.182088, 0.022727
210, 9, 15, 0.167949, 0.016393
211, 17, 62, 0.386853, 0.200000
213, 12, 54, 0.175425, 0.019608
215, 9, 40, 0.227670, 0.050000
216, 13, 33, 0.200000, 0.032258
220, 75, 24, 0.151517, 0.010417
221, 3, 18, 0.215338, 0.041667
225, 10, 33, 0.196562, 0.030303
226, 3, 26, 0.157732, 0.012500
227, 22, 41, 0.163706, 0.014706
228, 20, 36, 0.235409, 0.055556
229, 19, 166, 0.155209, 0.011628
233, 14, 33, 0.356207, 0.166667
235, 7, 24, 0.227670, 0.050000
236, 10, 254, 0.164851, 0.015152
237, 12, 69, 0.191959, 0.027778
239, 5, 22, 0.500000, 0.333333
241, 25, 523, 0.168613, 0.016667
242, 69, 19, 0.160544, 0.013514
243, 12, 21, 0.231378, 0.052632
245, 3, 24, 0.190551, 0.027027
246, 237, 109, 0.152925, 0.010870
247, 25, 18, 0.227670, 0.050000
249, 11, 44, 0.152565, 0.010753
251, 4, 110, 0.156862, 0.012195
253, 5, 69, 0.356207, 0.166667
254, 10, 0, 0.172970, 0.018519
255, 3, 169, 0.170707, 0.017544
256, 7, 96, 1.000000, 1.000000
257, 31, 43, 0.630930, 0.500000
259, 7, 14, 0.172195, 0.018182
262, 9, 13, 0.174583, 0.019231
263, 4, 26, 0.167949, 0.016393
264, 6, 10, 0.151178, 0.010309
265, 3, 31, 0.173765, 0.018868
267, 12, 20, 0.356207, 0.166667
270, 15, 12, 1.000000, 1.000000
271, 7, 0, 0.164851, 0.015152
272, 3, 21, 0.301030, 0.111111
274, 194, 1241, 0.244651, 0.062500
275, 6, 99, 0.255958, 0.071429
278, 4, 56, 0.150515, 0.010101
280, 145, 0, 0.165443, 0.015385
281, 19, 37, 0.152565, 0.010753
282, 24, 19, 0.152565, 0.010753
284, 6, 10, 0.333333, 0.142857
285, 8, 15, 0.212746, 0.040000
287, 38, 161, 0.151861, 0.010526
289, 10, 19, 0.386853, 0.200000
291, 4, 10, 0.630930, 0.500000
293, 11, 12, 0.178104, 0.020833
294, 14, 0, 0.186652, 0.025000
295, 8, 213, 0.289065, 0.100000
296, 9, 10, 0.630930, 0.500000
297, 5, 13, 0.181043, 0.022222
298, 14, 28, 0.210310, 0.038462
299, 28, 98, 0.158180, 0.012658
301, 18, 34, 0.163706, 0.014706
302, 23, 108, 0.150844, 0.010204
303, 7, 0, 0.203795, 0.034483
305, 11, 67, 0.172970, 0.018519
307, 7, 31, 0.270238, 0.083333
309, 8, 626, 0.152925, 0.010870
310, 25, 26, 0.194959, 0.029412
311, 24, 417, 0.630930, 0.500000
312, 42, 15, 0.151861, 0.010526
313, 14, 193, 0.270238, 0.083333
314, 18, 40, 0.200000, 0.032258
316, 19, 209, 0.171442, 0.017857
317, 3, 67, 0.177184, 0.020408
318, 4, 0, 0.159099, 0.012987
320, 14, 59, 0.215338, 0.041667
321, 83, 24, 0.168613, 0.016667
322, 128, 55, 0.270238, 0.083333
324, 12, 221, 0.239812, 0.058824
325, 7, 47, 0.190551, 0.027027
326, 33, 28, 0.186652, 0.025000
327, 57, 50, 0.301030, 0.111111
328, 4, 21, 0.500000, 0.333333
330, 13, 65, 0.175425, 0.019608
331, 26, 19, 0.221065, 0.045455
333, 5, 0, 0.200000, 0.032258
334, 3, 16, 0.167949, 0.016393
335, 9, 16, 0.162608, 0.014286
336, 4, 27, 1.000000, 1.000000
338, 58, 69, 0.227670, 0.050000
339, 6, 19, 0.278943, 0.090909
341, 10, 13, 0.167949, 0.016393
342, 19, 45, 0.179052, 0.021277
343, 4, 21, 0.500000, 0.333333
344, 6, 36, 1.000000, 1.000000
345, 48, 0, 0.221065, 0.045455
346, 13, 23, 0.386853, 0.200000
347, 4, 148, 0.158635, 0.012821
348, 103, 31, 0.218104, 0.043478
350, 22, 10, 0.210310, 0.038462
351, 9, 10, 0.210310, 0.038462
352, 36, 38, 0.151861, 0.010526
353, 44, 0, 0.168613, 0.016667
354, 8, 0, 0.157732, 0.012500
355, 3, 19, 0.278943, 0.090909
356, 27, 368, 0.166667, 0.015873
358, 5, 10, 0.175425, 0.019608
359, 3, 195, 0.315465, 0.125000
360, 31, 0, 0.244651, 0.062500
361, 3, 96, 0.164272, 0.014925
363, 10, 16, 0.227670, 0.050000
366, 6, 11, 0.196562, 0.030303
368, 16, 26, 1.000000, 1.000000
369, 45, 44, 0.173765, 0.018868
370, 75, 14, 0.212746, 0.040000
373, 4, 17, 0.167949, 0.016393
374, 10, 10, 1.000000, 1.000000
375, 15, 281, 0.289065, 0.100000
376, 16, 63, 0.221065, 0.045455
378, 3, 30, 0.630930, 0.500000
379, 27, 95, 0.174583, 0.019231
380, 18, 31, 0.161555, 0.013889
381, 3, 78, 0.166048, 0.015625
383, 45, 10, 0.262650, 0.076923
384, 128, 39, 0.208015, 0.037037
385, 8, 0, 0.500000, 0.333333
386, 22, 125, 0.161045, 0.013699
387, 12, 0, 0.182088, 0.022727
388, 3, 13, 0.218104, 0.043478
394, 4, 25, 0.255958, 0.071429
395, 10, 82, 0.196562, 0.030303
396, 35, 17, 0.500000, 0.333333
398, 7, 122, 0.250000, 0.066667
400, 4, 23, 0.153662, 0.011111
403, 9, 83, 0.172195, 0.018182
404, 5, 132, 1.000000, 1.000000
405, 12, 0, 0.179052, 0.021277
406, 4, 66, 0.170707, 0.017544
409, 5, 45, 0.235409, 0.055556
411, 3, 14, 0.159571, 0.013158
412, 4, 35, 0.270238, 0.083333
415, 14, 51, 0.164851, 0.015152
416, 35, 54, 0.154812, 0.011494
417, 4, 0, 0.630930, 0.500000
418, 57, 299, 0.224244, 0.047619
419, 25, 17, 0.270238, 0.083333
420, 3, 31, 0.168613, 0.016667
422, 18, 21, 0.212746, 0.040000
426, 4, 12, 0.155611, 0.011765
429, 34, 64, 0.152565, 0.010753
430, 10, 13, 0.151178, 0.010309
431, 11, 27, 0.180031, 0.021739
432, 17, 334, 0.162077, 0.014085
433, 9, 424, 0.235409, 0.055556
434, 7, 285, 0.430677, 0.250000
435, 3, 79, 0.158180, 0.012658
437, 9, 0, 0.356207, 0.166667
438, 5, 14, 0.250000, 0.066667
439, 13, 30, 0.161045, 0.013699
443, 6, 11, 0.153662, 0.011111
444, 25, 13, 0.152925, 0.010870
445, 113, 65, 0.172970, 0.018519
446, 4, 202, 1.000000, 1.000000
447, 7, 0, 0.180031, 0.021739
448, 34, 0, 0.184289, 0.023810
449, 10, 16, 0.315465, 0.125000
451, 16, 14, 0.154039, 0.011236
452, 48, 21, 0.301030, 0.111111
453, 8, 18, 1.000000, 1.000000
454, 8, 84, 1.000000, 1.000000
455, 3, 524, 0.630930, 0.500000
456, 3, 119, 0.178104, 0.020833
458, 30, 37, 0.186652, 0.025000
459, 6, 133, 0.500000, 0.333333
460, 165, 16, 0.193426, 0.028571
464, 3, 114, 0.166667, 0.015873
465, 9, 209, 0.386853, 0.200000
466, 10, 0, 0.231378, 0.052632
467, 8, 98, 0.289065, 0.100000
468, 3, 13, 0.181043, 0.022222
469, 5, 150, 0.150190, 0.010000
470, 16, 323, 0.183169, 0.023256
471, 43, 66, 0.152565, 0.010753
473, 22, 97, 0.155209, 0.011628
474, 3, 44, 0.162608, 0.014286
475, 3, 51, 0.356207, 0.166667
476, 61, 63, 0.500000, 0.333333
477, 16, 12, 0.205847, 0.035714
479, 12, 169, 0.210310, 0.038462
480, 8, 58, 0.186652, 0.025000
481, 105, 21, 0.171442, 0.017857
482, 35, 11, 0.262650, 0.076923
484, 6, 12, 0.208015, 0.037037
485, 27, 0, 0.166667, 0.015873
486, 16, 29, 0.155209, 0.011628
487, 7, 11, 0.164272, 0.014925
488, 3, 67, 0.176291, 0.020000
490, 9, 63, 0.153662, 0.011111
491, 31, 53, 0.430677, 0.250000
492, 21, 325, 0.191959, 0.027778
493, 16, 228, 0.218104, 0.043478
494, 9, 59, 0.150190, 0.010000
495, 3, 24, 0.315465, 0.125000
496, 7, 17, 0.270238, 0.083333
497, 24, 16, 0.160544, 0.013514
498, 5, 70, 0.152210, 0.010638
500, 13, 75, 0.154039, 0.011236
501, 22, 669, 0.189200, 0.026316
506, 26, 10, 0.177184, 0.020408
507, 29, 0, 0.244651, 0.062500
510, 8, 16, 0.200000, 0.032258
511, 45, 0, 0.198240, 0.031250
512, 4, 0, 0.174583, 0.019231
514, 21, 11, 0.270238, 0.083333
515, 24, 0, 0.189200, 0.026316
517, 3, 608, 0.178104, 0.020833
518, 9, 14, 0.150844, 0.010204
520, 3, 28, 0.315465, 0.125000
522, 16, 12, 0.218104, 0.043478
525, 12, 170, 0.156021, 0.011905
527, 10, 162, 0.154423, 0.011364
529, 6, 32, 0.157732, 0.012500
530, 5, 16, 0.182088, 0.022727
532, 63, 51, 0.161555, 0.013889
533, 23, 54, 0.172970, 0.018519
534, 12, 0, 0.218104, 0.043478
535, 13, 38, 0.156862, 0.012195
537, 21, 35, 0.158635, 0.012821
538, 14, 71, 0.224244, 0.047619
539, 73, 59, 0.227670, 0.050000
540, 6, 0, 0.178104, 0.020833
541, 4, 51, 0.177184, 0.020408
542, 8, 79, 0.176291, 0.020000
543, 13, 86, 0.315465, 0.125000
546, 24, 0, 0.262650, 0.076923
549, 12, 29, 0.227670, 0.050000
550, 14, 0, 0.170707, 0.017544
551, 27, 38, 0.255958, 0.071429
552, 5, 68, 0.167300, 0.016129
553, 9, 24, 0.173765, 0.018868
556, 57, 147, 0.500000, 0.333333
558, 6, 49, 0.196562, 0.030303
559, 12, 26, 0.430677, 0.250000
560, 3, 34, 0.178104, 0.020833
562, 6, 373, 0.156021, 0.011905
564, 19, 13, 0.156021, 0.011905
566, 7, 28, 0.170707, 0.017544
568, 8, 15, 0.150190, 0.010000
570, 15, 40, 0.270238, 0.083333
573, 25, 23, 0.430677, 0.250000
574, 11, 39, 0.152565, 0.010753
575, 3, 144, 0.169992, 0.017241
576, 16, 115, 0.184289, 0.023810
577, 14, 34, 0.158635, 0.012821
578, 13, 11, 0.177184, 0.020408
579, 4, 24, 0.163151, 0.014493
580, 4, 0, 0.289065, 0.100000
583, 102, 263, 0.161045, 0.013699
585, 24, 131, 0.157732, 0.012500
588, 19, 0, 0.212746, 0.040000
590, 11, 160, 0.630930, 0.500000
591, 24, 148, 0.162608, 0.014286
592, 50, 204, 0.500000, 0.333333
593, 3, 21, 0.430677, 0.250000
595, 30, 23, 0.153290, 0.010989
596, 11, 49, 0.178104, 0.020833
597, 17, 11, 0.630930, 0.500000
599, 6, 16, 0.162077, 0.014085
600, 4, 107, 0.154423, 0.011364
601, 11, 107, 0.164851, 0.015152
603, 11, 54, 0.210310, 0.038462
604, 4, 0, 0.262650, 0.076923
605, 712, 33, 0.152565, 0.010753
607, 5, 33, 0.162608, 0.014286
609, 24, 0, 0.270238, 0.083333
610, 16, 55, 0.166667, 0.015873
612, 7, 81, 0.150190, 0.010000
614, 9, 36, 0.172195, 0.018182
617, 54, 70, 0.181043, 0.022222
619, 11, 13, 0.161045, 0.013699
620, 33, 90, 0.196562, 0.030303
621, 285, 52, 0.198240, 0.031250
623, 84, 10, 0.184289, 0.023810
626, 26, 40, 0.255958, 0.071429
628, 6, 17, 0.152565, 0.010753
629, 3, 0, 0.262650, 0.076923
630, 3, 11, 0.183169, 0.023256
631, 17, 171, 0.301030, 0.111111
633, 3, 0, 1.000000, 1.000000
636, 5, 0, 0.333333, 0.142857
638, 15, 205, 0.161045, 0.013699
639, 5, 24, 0.250000, 0.066667
640, 98, 42, 0.356207, 0.166667
641, 31, 24, 0.630930, 0.500000
642, 10, 0, 0.356207, 0.166667
643, 9, 12, 0.333333, 0.142857
646, 5, 30, 0.630930, 0.500000
647, 31, 238, 0.176291, 0.020000
649, 3, 10, 0.203795, 0.034483
651, 25, 0, 0.184289, 0.023810
653, 11, 43, 0.169294, 0.016949
654, 6, 93, 0.212746, 0.040000
