0, 6, 18, 0.224244, 0.047619
1, 16, 54, 0.171442, 0.017857
2, 6, 18, 0.315465, 0.125000
5, 3, 16, 0.630930, 0.500000
6, 10, 25, 0.235409, 0.055556
7, 3, 12, 0.150844, 0.010204
9, 3, 269, 0.262650, 0.076923
11, 7, 34, 0.159571, 0.013158
12, 10, 218, 0.150190, 0.010000
13, 3, 13, 0.154039, 0.011236
15, 79, 75, 0.262650, 0.076923
16, 91, 14, 0.191959, 0.027778
17, 16, 0, 0.218104, 0.043478
18, 8, 108, 0.221065, 0.045455
21, 4, 0, 0.430677, 0.250000
22, 120, 0, 0.161555, 0.013889
24, 3, 0, 0.169992, 0.017241
25, 8, 229, 0.500000, 0.333333
26, 4, 0, 0.161045, 0.013699
27, 6, 23, 0.289065, 0.100000
28, 41, 294, 0.160544, 0.013514
31, 4, 23, 0.157732, 0.012500
33, 7, 0, 0.187902, 0.025641
36, 34, 0, 0.156862, 0.012195
40, 4, 0, 0.200000, 0.032258
42, 4, 11, 0.227670, 0.050000
43, 16, 96, 0.164272, 0.014925
44, 10, 49, 0.356207, 0.166667
45, 7, 165, 0.224244, 0.047619
46, 4, 15, 0.301030, 0.111111
47, 3, 0, 0.161045, 0.013699
49, 4, 54, 0.212746, 0.040000
50, 11, 72, 0.150844, 0.010204
51, 37, 19, 0.289065, 0.100000
52, 3, 0, 0.500000, 0.333333
54, 3, 38, 0.173765, 0.018868
55, 5, 12, 0.196562, 0.030303
56, 68, 237, 0.155611, 0.011765
58, 18, 70, 0.155209, 0.011628
60, 4, 14, 0.177184, 0.020408
61, 5, 418, 0.150844, 0.010204
62, 3, 101, 0.169992, 0.017241
63, 8, 10, 0.179052, 0.021277
65, 8, 0, 0.169294, 0.016949
66, 35, 0, 0.162608, 0.014286
70, 6, 41, 0.205847, 0.035714
73, 78, 16, 0.198240, 0.031250
74, 5, 47, 0.190551, 0.027027
77, 7, 0, 0.172195, 0.018182
78, 16, 14, 0.201849, 0.033333
81, 9, 0, 0.156438, 0.012048
82, 14, 102, 0.239812, 0.058824
85, 75, 0, 0.156862, 0.012195
86, 8, 127, 0.430677, 0.250000
88, 6, 374, 0.154039, 0.011236
89, 8, 0, 0.155209, 0.011628
92, 12, 32, 0.157732, 0.012500
94, 14, 38, 0.165443, 0.015385
95, 17, 20, 0.151861, 0.010526
96, 8, 67, 0.182088, 0.022727
98, 6, 24, 0.161045, 0.013699
99, 3, 239, 0.172195, 0.018182
101, 4, 0, 0.178104, 0.020833
102, 24, 32, 0.224244, 0.047619
103, 4, 27, 0.183169, 0.023256
104, 53, 164, 0.187902, 0.025641
105, 3308, 11, 0.180031, 0.021739
107, 4, 43, 0.171442, 0.017857
110, 3, 16, 0.157732, 0.012500
111, 11, 43, 0.164272, 0.014925
113, 4, 0, 0.156438, 0.012048
114, 7, 0, 0.152565, 0.010753
115, 105, 67, 0.151178, 0.010309
117, 12, 14, 0.194959, 0.029412
119, 359, 33, 0.156021, 0.011905
120, 3, 24, 0.150190, 0.010000
122, 10, 31, 0.152210, 0.010638
123, 6, 12, 0.154812, 0.011494
124, 4, 35, 1.000000, 1.000000
125, 13, 68, 0.270238, 0.083333
126, 9, 0, 0.235409, 0.055556
131, 10, 28, 0.227670, 0.050000
132, 9, 67, 0.164272, 0.014925
133, 11, 33, 0.278943, 0.090909
134, 10, 82, 0.151517, 0.010417
136, 21, 0, 0.150515, 0.010101
138, 6, 0, 0.430677, 0.250000
139, 38, 147, 0.156021, 0.011905
140, 6, 49, 0.182088, 0.022727
142, 9, 50, 0.165443, 0.015385
143, 8, 0, 0.239812, 0.058824
144, 5, 11, 0.203795, 0.034483
145, 14, 0, 0.289065, 0.100000
147, 3, 72, 1.000000, 1.000000
148, 112, 97, 0.171442, 0.017857
154, 21, 54, 0.167949, 0.016393
155, 3, 106, 0.630930, 0.500000
156, 3, 14, 0.180031, 0.021739
159, 40, 41, 0.301030, 0.111111
161, 20, 10, 0.155209, 0.011628
162, 3, 0, 0.172195, 0.018182
163, 27, 127, 0.270238, 0.083333
165, 6, 0, 0.315465, 0.125000
166, 23, 0, 0.184289, 0.023810
167, 5, 21, 0.173765, 0.018868
168, 4, 189, 0.154039, 0.011236
170, 7, 0, 0.201849, 0.033333
171, 102, 142, 0.154039, 0.011236
174, 3, 50, 0.262650, 0.076923
175, 26, 27, 0.430677, 0.250000
177, 4, 11, 0.250000, 0.066667
178, 8, 29, 0.164272, 0.014925
179, 8, 86, 0.212746, 0.040000
181, 5, 27, 0.154039, 0.011236
182, 63, 493, 0.166667, 0.015873
183, 35, 234, 0.500000, 0.333333
184, 3, 0, 0.201849, 0.033333
186, 8, 340, 0.184289, 0.023810
187, 10, 61, 0.159099, 0.012987
189, 6, 0, 0.152565, 0.010753
190, 13, 0, 0.163151, 0.014493
192, 3, 34, 0.152925, 0.010870
193, 5, 30, 0.196562, 0.030303
194, 12, 78, 0.231378, 0.052632
195, 31, 88, 0.630930, 0.500000
196, 44, 135, 0.182088, 0.022727
197, 5, 21, 0.255958, 0.071429
199, 5, 45, 0.196562, 0.030303
201, 94, 0, 0.155209, 0.011628
203, 13, 15, 0.210310, 0.038462
206, 23, 32, 1.000000, 1.000000
207, 64, 0, 0.278943, 0.090909
208, 9, 45, 0.630930, 0.500000
209, 27, 35, 0.172970, 0.018519
210, 9, 15, 0.156862, 0.012195
211, 17, 62, 0.430677, 0.250000
213, 12, 54, 0.200000, 0.032258
215, 9, 40, 0.630930, 0.500000
216, 13, 33, 0.155611, 0.011765
220, 75, 24, 0.154423, 0.011364
221, 3, 18, 0.262650, 0.076923
225, 10, 33, 0.176291, 0.020000
226, 3, 26, 0.224244, 0.047619
227, 22, 41, 0.194959, 0.029412
228, 20, 36, 0.154039, 0.011236
229, 19, 166, 0.157732, 0.012500
233, 14, 33, 0.500000, 0.333333
235, 7, 24, 0.215338, 0.041667
236, 10, 254, 0.155209, 0.011628
237, 12, 69, 0.278943, 0.090909
239, 5, 22, 0.215338, 0.041667
241, 25, 523, 0.151861, 0.010526
242, 69, 19, 0.190551, 0.027027
243, 12, 21, 0.153290, 0.010989
245, 3, 24, 0.250000, 0.066667
246, 237, 109, 0.250000, 0.066667
247, 25, 18, 0.315465, 0.125000
249, 11, 44, 0.162608, 0.014286
251, 4, 110, 0.167300, 0.016129
253, 5, 69, 0.315465, 0.125000
254, 10, 0, 0.156438, 0.012048
255, 3, 169, 0.224244, 0.047619
256, 7, 96, 0.356207, 0.166667
257, 31, 43, 0.198240, 0.031250
259, 7, 14, 0.162077, 0.014085
262, 9, 13, 0.175425, 0.019608
263, 4, 26, 0.160544, 0.013514
264, 6, 10, 0.386853, 0.200000
265, 3, 31, 0.163706, 0.014706
267, 12, 20, 0.333333, 0.142857
270, 15, 12, 0.227670, 0.050000
271, 7, 0, 0.150190, 0.010000
272, 3, 21, 1.000000, 1.000000
274, 194, 1241, 0.162077, 0.014085
275, 6, 99, 0.224244, 0.047619
278, 4, 56, 0.150844, 0.010204
280, 145, 0, 0.386853, 0.200000
281, 19, 37, 0.180031, 0.021739
282, 24, 19, 0.169992, 0.017241
284, 6, 10, 0.152210, 0.010638
285, 8, 15, 0.235409, 0.055556
287, 38, 161, 0.151517, 0.010417
289, 10, 19, 0.152210, 0.010638
291, 4, 10, 0.218104, 0.043478
293, 11, 12, 0.172970, 0.018519
294, 14, 0, 0.208015, 0.037037
295, 8, 213, 0.187902, 0.025641
296, 9, 10, 0.160544, 0.013514
297, 5, 13, 0.179052, 0.021277
298, 14, 28, 0.262650, 0.076923
299, 28, 98, 0.151178, 0.010309
301, 18, 34, 0.170707, 0.017544
302, 23, 108, 0.205847, 0.035714
303, 7, 0, 0.154812, 0.011494
305, 11, 67, 0.174583, 0.019231
307, 7, 31, 0.191959, 0.027778
