0, 6, 18, 0.215338, 0.041667
1, 16, 54, 0.160544, 0.013514
2, 6, 18, 1.000000, 1.000000
5, 3, 16, 0.239812, 0.058824
6, 10, 25, 0.156438, 0.012048
7, 3, 12, 0.210310, 0.038462
9, 3, 269, 0.166048, 0.015625
11, 7, 34, 0.152925, 0.010870
12, 10, 218, 0.163151, 0.014493
13, 3, 13, 0.161045, 0.013699
15, 79, 75, 0.183169, 0.023256
16, 91, 14, 0.333333, 0.142857
17, 16, 0, 0.168613, 0.016667
18, 8, 108, 0.196562, 0.030303
21, 4, 0, 0.224244, 0.047619
22, 120, 0, 0.156438, 0.012048
24, 3, 0, 0.156862, 0.012195
25, 8, 229, 1.000000, 1.000000
26, 4, 0, 0.221065, 0.045455
27, 6, 23, 0.231378, 0.052632
28, 41, 294, 0.221065, 0.045455
31, 4, 23, 0.270238, 0.083333
33, 7, 0, 0.262650, 0.076923
36, 34, 0, 0.179052, 0.021277
40, 4, 0, 0.185449, 0.024390
42, 4, 11, 0.158635, 0.012821
43, 16, 96, 0.239812, 0.058824
44, 10, 49, 1.000000, 1.000000
45, 7, 165, 0.189200, 0.026316
46, 4, 15, 0.163706, 0.014706
47, 3, 0, 0.156438, 0.012048
49, 4, 54, 0.169992, 0.017241
50, 11, 72, 0.200000, 0.032258
51, 37, 19, 0.500000, 0.333333
52, 3, 0, 0.224244, 0.047619
54, 3, 38, 0.208015, 0.037037
55, 5, 12, 0.315465, 0.125000
56, 68, 237, 0.161555, 0.013889
58, 18, 70, 0.175425, 0.019608
60, 4, 14, 0.156021, 0.011905
61, 5, 418, 0.227670, 0.050000
62, 3, 101, 0.162608, 0.014286
63, 8, 10, 0.203795, 0.034483
65, 8, 0, 0.175425, 0.019608
66, 35, 0, 0.198240, 0.031250
70, 6, 41, 0.196562, 0.030303
73, 78, 16, 0.185449, 0.024390
74, 5, 47, 0.155611, 0.011765
77, 7, 0, 0.356207, 0.166667
78, 16, 14, 0.163706, 0.014706
81, 9, 0, 0.167949, 0.016393
82, 14, 102, 0.630930, 0.500000
85, 75, 0, 0.180031, 0.021739
86, 8, 127, 1.000000, 1.000000
88, 6, 374, 0.162077, 0.014085
89, 8, 0, 0.177184, 0.020408
92, 12, 32, 0.175425, 0.019608
94, 14, 38, 0.210310, 0.038462
95, 17, 20, 0.218104, 0.043478
96, 8, 67, 0.333333, 0.142857
98, 6, 24, 0.224244, 0.047619
99, 3, 239, 0.630930, 0.500000
101, 4, 0, 0.164851, 0.015152
102, 24, 32, 0.189200, 0.026316
103, 4, 27, 0.205847, 0.035714
104, 53, 164, 0.154039, 0.011236
105, 3308, 11, 0.239812, 0.058824
107, 4, 43, 0.333333, 0.142857
110, 3, 16, 0.151517, 0.010417
111, 11, 43, 0.224244, 0.047619
113, 4, 0, 0.165443, 0.015385
114, 7, 0, 0.166048, 0.015625
115, 105, 67, 0.156021, 0.011905
117, 12, 14, 0.158180, 0.012658
119, 359, 33, 0.179052, 0.021277
120, 3, 24, 0.154423, 0.011364
122, 10, 31, 0.150190, 0.010000
123, 6, 12, 0.231378, 0.052632
124, 4, 35, 0.152210, 0.010638
125, 13, 68, 0.155611, 0.011765
126, 9, 0, 0.227670, 0.050000
131, 10, 28, 0.218104, 0.043478
132, 9, 67, 0.160053, 0.013333
133, 11, 33, 0.630930, 0.500000
134, 10, 82, 0.155611, 0.011765
136, 21, 0, 0.155209, 0.011628
138, 6, 0, 0.315465, 0.125000
139, 38, 147, 0.386853, 0.200000
140, 6, 49, 0.169294, 0.016949
142, 9, 50, 0.166048, 0.015625
143, 8, 0, 0.239812, 0.058824
144, 5, 11, 0.255958, 0.071429
145, 14, 0, 0.244651, 0.062500
147, 3, 72, 0.430677, 0.250000
148, 112, 97, 0.178104, 0.020833
154, 21, 54, 0.231378, 0.052632
155, 3, 106, 1.000000, 1.000000
156, 3, 14, 0.172970, 0.018519
159, 40, 41, 0.386853, 0.200000
161, 20, 10, 0.210310, 0.038462
162, 3, 0, 0.151861, 0.010526
163, 27, 127, 1.000000, 1.000000
165, 6, 0, 0.500000, 0.333333
166, 23, 0, 0.167949, 0.016393
167, 5, 21, 0.289065, 0.100000
168, 4, 189, 0.201849, 0.033333
170, 7, 0, 0.227670, 0.050000
171, 102, 142, 0.172195, 0.018182
174, 3, 50, 0.221065, 0.045455
175, 26, 27, 0.386853, 0.200000
177, 4, 11, 0.244651, 0.062500
178, 8, 29, 0.166667, 0.015873
179, 8, 86, 0.164851, 0.015152
181, 5, 27, 0.164272, 0.014925
182, 63, 493, 0.205847, 0.035714
183, 35, 234, 0.208015, 0.037037
184, 3, 0, 0.173765, 0.018868
186, 8, 340, 0.196562, 0.030303
187, 10, 61, 0.172970, 0.018519
189, 6, 0, 0.174583, 0.019231
190, 13, 0, 0.159099, 0.012987
192, 3, 34, 0.151178, 0.010309
193, 5, 30, 0.166667, 0.015873
194, 12, 78, 0.153662, 0.011111
195, 31, 88, 0.270238, 0.083333
196, 44, 135, 0.162077, 0.014085
197, 5, 21, 0.356207, 0.166667
199, 5, 45, 1.000000, 1.000000
201, 94, 0, 0.169294, 0.016949
203, 13, 15, 0.164851, 0.015152
206, 23, 32, 0.289065, 0.100000
207, 64, 0, 1.000000, 1.000000
208, 9, 45, 0.630930, 0.500000
209, 27, 35, 0.212746, 0.040000
210, 9, 15, 0.168613, 0.016667
211, 17, 62, 0.630930, 0.500000
213, 12, 54, 0.169992, 0.017241
215, 9, 40, 0.500000, 0.333333
216, 13, 33, 0.175425, 0.019608
220, 75, 24, 0.153290, 0.010989
221, 3, 18, 0.221065, 0.045455
225, 10, 33, 0.221065, 0.045455
226, 3, 26, 0.161045, 0.013699
227, 22, 41, 0.170707, 0.017544
228, 20, 36, 0.169294, 0.016949
229, 19, 166, 0.179052, 0.021277
233, 14, 33, 0.386853, 0.200000
235, 7, 24, 0.169992, 0.017241
236, 10, 254, 0.158635, 0.012821
237, 12, 69, 0.152565, 0.010753
239, 5, 22, 0.333333, 0.142857
241, 25, 523, 0.175425, 0.019608
242, 69, 19, 0.175425, 0.019608
243, 12, 21, 0.191959, 0.027778
245, 3, 24, 0.196562, 0.030303
246, 237, 109, 0.162077, 0.014085
247, 25, 18, 0.177184, 0.020408
249, 11, 44, 0.151861, 0.010526
251, 4, 110, 0.278943, 0.090909
253, 5, 69, 0.278943, 0.090909
254, 10, 0, 0.160053, 0.013333
255, 3, 169, 0.208015, 0.037037
256, 7, 96, 1.000000, 1.000000
257, 31, 43, 0.301030, 0.111111
259, 7, 14, 0.163151, 0.014493
262, 9, 13, 0.151517, 0.010417
263, 4, 26, 0.185449, 0.024390
264, 6, 10, 0.167300, 0.016129
265, 3, 31, 0.152565, 0.010753
267, 12, 20, 0.262650, 0.076923
270, 15, 12, 0.177184, 0.020408
271, 7, 0, 0.244651, 0.062500
272, 3, 21, 0.356207, 0.166667
274, 194, 1241, 0.201849, 0.033333
275, 6, 99, 0.630930, 0.500000
278, 4, 56, 0.156862, 0.012195
280, 145, 0, 0.150515, 0.010101
281, 19, 37, 0.165443, 0.015385
282, 24, 19, 0.158635, 0.012821
284, 6, 10, 0.255958, 0.071429
285, 8, 15, 0.356207, 0.166667
287, 38, 161, 0.153662, 0.011111
289, 10, 19, 0.212746, 0.040000
291, 4, 10, 0.270238, 0.083333
293, 11, 12, 0.161555, 0.013889
294, 14, 0, 0.270238, 0.083333
295, 8, 213, 0.315465, 0.125000
296, 9, 10, 0.221065, 0.045455
297, 5, 13, 0.152925, 0.010870
298, 14, 28, 0.203795, 0.034483
299, 28, 98, 0.186652, 0.025000
301, 18, 34, 0.212746, 0.040000
302, 23, 108, 0.157732, 0.012500
