0, 6, 18, 0.173765, 0.018868
1, 16, 54, 0.161045, 0.013699
2, 6, 18, 1.000000, 1.000000
5, 3, 16, 0.176291, 0.020000
6, 10, 25, 0.210310, 0.038462
7, 3, 12, 0.162608, 0.014286
9, 3, 269, 0.201849, 0.033333
11, 7, 34, 0.169992, 0.017241
12, 10, 218, 0.163151, 0.014493
13, 3, 13, 0.153662, 0.011111
15, 79, 75, 0.164851, 0.015152
16, 91, 14, 0.173765, 0.018868
17, 16, 0, 0.218104, 0.043478
18, 8, 108, 0.162077, 0.014085
21, 4, 0, 0.630930, 0.500000
22, 120, 0, 0.157293, 0.012346
24, 3, 0, 0.151517, 0.010417
25, 8, 229, 1.000000, 1.000000
26, 4, 0, 0.301030, 0.111111
27, 6, 23, 0.356207, 0.166667
28, 41, 294, 0.173765, 0.018868
31, 4, 23, 0.250000, 0.066667
33, 7, 0, 0.386853, 0.200000
36, 34, 0, 0.161045, 0.013699
40, 4, 0, 0.218104, 0.043478
42, 4, 11, 0.182088, 0.022727
43, 16, 96, 0.169992, 0.017241
44, 10, 49, 0.386853, 0.200000
45, 7, 165, 0.187902, 0.025641
46, 4, 15, 0.201849, 0.033333
47, 3, 0, 0.270238, 0.083333
49, 4, 54, 0.210310, 0.038462
50, 11, 72, 0.262650, 0.076923
51, 37, 19, 0.386853, 0.200000
52, 3, 0, 0.333333, 0.142857
54, 3, 38, 0.191959, 0.027778
55, 5, 12, 0.301030, 0.111111
56, 68, 237, 0.386853, 0.200000
58, 18, 70, 0.215338, 0.041667
60, 4, 14, 0.227670, 0.050000
61, 5, 418, 0.301030, 0.111111
62, 3, 101, 0.210310, 0.038462
63, 8, 10, 0.315465, 0.125000
65, 8, 0, 0.167300, 0.016129
66, 35, 0, 0.244651, 0.062500
70, 6, 41, 0.164851, 0.015152
73, 78, 16, 0.231378, 0.052632
74, 5, 47, 0.151178, 0.010309
77, 7, 0, 0.184289, 0.023810
78, 16, 14, 0.166667, 0.015873
81, 9, 0, 0.153290, 0.010989
82, 14, 102, 1.000000, 1.000000
85, 75, 0, 0.231378, 0.052632
86, 8, 127, 0.630930, 0.500000
88, 6, 374, 0.178104, 0.020833
89, 8, 0, 0.386853, 0.200000
92, 12, 32, 0.164272, 0.014925
94, 14, 38, 0.183169, 0.023256
95, 17, 20, 0.150844, 0.010204
96, 8, 67, 0.386853, 0.200000
98, 6, 24, 0.224244, 0.047619
99, 3, 239, 0.430677, 0.250000
101, 4, 0, 0.193426, 0.028571
102, 24, 32, 0.182088, 0.022727
103, 4, 27, 0.239812, 0.058824
104, 53, 164, 0.168613, 0.016667
105, 3308, 11, 0.210310, 0.038462
107, 4, 43, 0.194959, 0.029412
110, 3, 16, 0.168613, 0.016667
111, 11, 43, 0.181043, 0.022222
113, 4, 0, 1.000000, 1.000000
114, 7, 0, 0.184289, 0.023810
115, 105, 67, 0.172970, 0.018519
117, 12, 14, 0.200000, 0.032258
119, 359, 33, 0.164851, 0.015152
120, 3, 24, 0.152565, 0.010753
122, 10, 31, 0.151178, 0.010309
123, 6, 12, 0.160544, 0.013514
124, 4, 35, 0.157293, 0.012346
125, 13, 68, 0.159571, 0.013158
126, 9, 0, 0.315465, 0.125000
131, 10, 28, 0.201849, 0.033333
132, 9, 67, 0.152565, 0.010753
